order_id,cancelled
145128,0
145129,1
145130,0
145131,0
145132,1
145133,0
145134,1
145135,1
145136,0
145137,0
145138,1
145139,0
145140,1
145141,0
145142,0
145144,1
145143,1
145145,1
145146,0
145147,0
145148,1
145149,1
145150,1
145151,0
145152,0
145153,0
145154,0
145155,0
145156,1
145157,1
145158,0
145159,0
145160,1
145161,1
145162,0
145163,1
145164,0
145165,0
145166,0
145167,0
145168,1
145169,0
145172,0
145171,0
145170,1
145173,0
145174,1
145175,1
145176,1
145177,1
145178,0
145179,0
145180,0
145181,0
145182,0
145183,0
145184,1
145186,0
145185,1
145187,0
145188,1
145189,1
145190,1
145191,0
145192,1
145193,0
145194,0
145195,1
145196,0
145197,1
145199,0
145198,0
145200,1
145201,0
145202,1
145203,0
145204,1
145205,1
145206,0
145207,1
145208,1
145209,1
145210,1
145211,0
145213,1
145212,0
145214,1
145215,1
145216,1
145217,1
145218,0
145219,1
145220,0
145221,1
145222,0
145223,1
145224,1
145226,0
145225,0
145227,1
145228,1
145229,1
145230,1
145231,1
145232,1
145233,0
145234,1
145235,1
145236,1
145237,0
145238,0
145239,0
145240,1
145241,1
145242,1
145243,1
145244,1
145245,1
145246,1
145247,1
145248,1
145249,1
145250,1
145251,1
145252,1
145253,1
145254,0
145255,1
145256,1
145257,1
145258,0
145259,1
145260,1
145261,1
145262,0
145263,0
145264,1
145265,0
145267,0
145266,1
145268,1
145269,1
145270,0
145271,0
145272,0
145273,1
145274,0
145275,1
145276,1
145277,0
145278,1
145279,1
145280,1
145281,1
145282,0
145283,1
145284,1
145285,1
145286,1
145287,1
145288,1
145289,1
145290,1
145291,1
145292,1
145293,1
145294,1
145295,1
145296,1
145297,1
145298,1
145299,0
145300,1
145301,1
145302,1
145303,1
145304,1
145305,0
145308,0
145307,0
145306,0
145309,0
145310,0
145311,0
145312,1
145313,0
145314,0
145315,1
145316,1
145317,1
145318,1
145319,1
145320,0
145321,1
145322,1
145323,0
145324,1
145325,1
145326,1
145327,0
145328,1
145329,0
145330,0
145331,0
145332,1
145333,1
145334,1
145335,1
145336,1
145337,1
145338,1
145339,1
145340,0
145341,1
145342,1
145343,1
145344,1
145345,1
145346,0
145347,0
145348,0
145350,0
145349,0
145351,0
145352,1
145353,1
145354,1
145355,1
145356,1
145357,0
145358,0
145359,1
145360,0
145362,0
145363,1
145361,0
145364,1
145365,1
145366,0
145367,0
145368,1
145369,1
145370,1
145371,1
145372,0
145373,1
145374,1
145375,0
145376,0
145377,0
145378,1
145379,1
145380,1
145381,1
145382,0
145383,0
145384,1
145385,0
145386,1
145387,1
145388,1
145389,0
145391,0
145390,1
145392,0
145393,0
145394,1
145395,1
145396,0
145397,0
145398,0
145399,1
145400,1
145401,1
145402,0
145403,1
145404,1
145405,0
145406,0
145407,1
145408,1
145409,1
145410,0
145411,0
145412,0
145413,0
145414,1
145415,0
145416,0
145418,0
145417,1
145419,1
145420,1
145421,0
145422,1
145423,0
145424,1
145425,1
145426,1
145427,1
145428,0
145429,1
145432,0
145431,0
145430,1
145433,1
145434,0
145435,1
145436,0
145437,1
145438,0
145439,0
145440,1
145441,0
145442,1
145443,1
145444,0
145446,1
145445,1
145447,1
145448,1
145449,1
145450,1
145451,1
145452,1
145453,0
145454,0
145455,0
145456,1
145457,0
145458,1
145461,1
145459,1
145460,0
145462,0
145463,1
145464,0
145465,1
145466,0
145467,0
145468,0
145469,0
145471,0
145470,1
145472,0
145473,0
145474,1
145475,0
145476,0
145477,0
145478,1
145479,0
145480,1
145481,1
145482,0
145483,1
145484,0
145485,0
145486,1
145487,1
145488,0
145489,1
145490,1
145491,0
145492,1
145493,1
145494,0
145495,0
145496,1
145497,0
145498,0
145499,0
145500,0
145501,1
145502,1
145503,1
145504,1
145505,0
145506,0
145507,1
145508,0
145509,0
145510,1
145511,1
145512,0
145514,0
145513,1
145515,1
145516,0
145517,0
145518,0
145519,0
145520,0
145521,1
145522,1
145523,0
145524,1
145525,0
145526,1
145527,1
145528,0
145529,1
145530,1
145531,1
145532,1
145533,1
145534,0
145535,0
145536,1
145537,0
145539,1
145540,0
145538,0
145541,1
145542,1
145543,1
145544,1
145545,1
145546,0
145547,1
145548,0
145549,0
145550,0
145551,1
145552,0
145553,1
145555,0
145554,1
145556,0
145557,0
145558,1
145559,1
145560,0
145561,1
145562,0
145563,1
145564,1
145565,0
145568,1
145567,0
145566,0
145569,0
145570,0
145571,1
145572,0
145573,1
145574,0
145575,0
145576,1
145577,0
145578,1
145579,0
145580,1
145581,0
145582,0
145583,1
145584,0
145585,1
145586,1
145587,1
145588,1
145589,1
145590,0
145591,0
145594,1
145595,1
145592,1
145593,1
145596,0
145597,1
145598,1
145599,1
145600,1
145601,1
145602,0
145603,0
145604,1
145605,1
145607,0
145606,1
145610,0
145609,0
145608,1
145611,0
145612,0
145613,1
145614,1
145615,0
145616,1
145617,0
145618,0
145619,0
145620,1
145621,1
145622,1
145624,1
145623,0
145625,0
145626,0
145627,1
145628,1
145629,1
145630,1
145631,1
145632,1
145633,1
145634,0
145635,1
145636,0
145637,0
145638,1
145639,0
145640,0
145641,1
145642,0
145643,0
145644,1
145645,1
145646,1
145647,0
145648,0
145649,0
145653,0
145652,1
145651,1
145650,0
145654,0
145655,0
145656,1
145657,0
145658,0
145659,0
145660,0
145661,0
145662,0
145666,0
145664,1
145663,1
145665,0
145667,0
145668,1
145669,1
145670,0
145671,1
145672,1
145673,0
145674,1
145675,0
145676,1
145679,0
145678,1
145677,1
145680,1
145681,0
145682,0
145683,0
145684,1
145685,1
145686,0
145687,1
145688,1
145689,1
145693,0
145692,0
145691,0
145690,1
145694,0
145695,0
145696,0
145697,0
145698,1
145699,1
145700,0
145701,0
145702,1
145703,1
145704,1
145705,0
145706,0
145707,0
145708,0
145709,0
145710,1
145711,0
145712,1
145713,0
145714,1
145715,0
145716,0
145719,0
145717,0
145718,1
145720,0
145721,0
145722,0
145723,0
145724,1
145725,0
145726,1
145727,1
145728,0
145729,0
145731,1
145730,0
145732,1
145733,0
145734,0
145735,0
145736,0
145737,0
145738,1
145739,1
145740,0
145741,1
145742,1
145743,0
145745,1
145744,1
145746,0
145747,1
145748,1
145749,1
145750,1
145751,1
145752,1
145753,0
145754,0
145757,0
145756,1
145755,0
145758,0
145759,1
145760,1
145761,0
145762,1
145763,1
145764,1
145765,1
145766,0
145767,1
145768,0
145769,1
145771,1
145770,1
145772,0
145773,1
145776,0
145774,1
145775,0
145777,1
145778,0
145779,1
145780,1
145781,1
145782,1
145783,1
145784,1
145785,1
145786,1
145787,0
145788,0
145789,0
145790,1
145791,1
145792,1
145793,0
145794,1
145795,1
145796,1
145797,1
145798,1
145799,1
145800,1
145802,1
145801,0
145803,0
145804,1
145805,0
145806,0
145807,0
145808,1
145809,1
145810,1
145811,1
145812,1
145813,1
145814,1
145817,1
145815,0
145816,1
145818,1
145819,1
145820,1
145821,1
145822,1
145823,1
145824,1
145825,1
145826,0
145827,1
145829,1
145828,1
145830,0
145831,0
145832,0
145833,0
145834,1
145835,0
145836,0
145837,1
145838,1
145839,1
145840,0
145841,0
145842,0
145843,0
145844,0
145845,1
145846,0
145847,0
145848,0
145849,1
145850,0
145851,1
145852,1
145853,0
145854,0
145856,1
145855,0
145857,1
145858,1
145859,1
145860,1
145861,1
145862,1
145863,0
145864,1
145865,1
145866,0
145867,0
145868,0
145869,0
145870,0
145871,1
145872,1
145873,1
145874,0
145875,0
145876,1
145877,1
145878,1
145879,0
145880,1
145881,0
145882,0
145883,0
145884,0
145885,0
145886,0
145887,1
145888,0
145889,0
145890,0
145891,0
145892,0
145893,1
145894,0
145895,1
145896,0
145897,1
145898,1
145899,1
145900,1
145901,0
145902,1
145903,1
145904,1
145905,0
145906,1
145907,1
145908,1
145909,0
145910,0
145913,1
145911,0
145912,1
145914,1
145915,1
145916,1
145917,0
145918,1
145919,0
145920,1
145921,1
145922,1
145923,0
145924,0
145925,1
145926,0
145927,0
145928,1
145929,0
145930,0
145931,1
145932,0
145933,0
145934,1
145935,1
145936,1
145937,0
145938,0
145939,0
145940,1
145941,1
145942,1
145943,1
145944,0
145945,1
145946,1
145947,0
145948,1
145949,1
145950,1
145951,1
145952,1
145953,1
145954,1
145955,0
145956,0
145957,0
145958,1
145959,0
145960,1
145961,1
145962,1
145963,1
145964,1
145965,0
145966,1
145967,1
145968,0
145969,1
145970,1
145971,0
145972,1
145973,1
145974,1
145975,0
145976,0
145977,0
145978,1
145979,1
145980,1
145981,1
145982,0
145983,0
145984,1
145985,0
145986,1
145987,1
145988,0
145989,1
145990,1
145991,0
145992,1
145993,1
145994,1
145995,0
145996,1
145997,1
145998,1
145999,0
146000,1
146001,0
146002,0
146003,0
146004,0
146005,1
146006,0
146007,1
146010,0
146008,1
146009,1
146011,1
146012,1
146013,1
146014,1
146015,0
146016,1
146017,1
146018,0
146020,0
146019,1
146022,0
146021,1
146023,0
146024,0
146025,1
146026,1
146027,1
146028,1
146029,1
146030,1
146031,1
146032,1
146033,0
146034,1
146035,1
146036,0
146037,1
146038,1
146039,1
146040,1
146041,1
146042,1
146043,0
146044,1
146045,1
146046,1
146047,0
146048,1
146049,1
146050,1
146051,1
146052,1
146053,0
146054,0
146055,0
146056,1
146057,1
146058,0
146059,1
146060,0
146061,1
146062,1
146063,1
146064,0
146065,0
146066,1
146067,1
146068,0
146069,1
146070,0
146071,1
146072,0
146073,0
146074,1
146075,1
146076,1
146077,1
146078,1
146079,1
146080,1
146081,0
146082,0
146083,1
146084,0
146085,1
146086,0
146087,1
146089,1
146088,1
146090,0
146091,0
146092,1
146093,0
146094,1
146095,0
146096,1
146097,0
146098,0
146099,1
146100,1
146101,0
146102,1
146103,1
146104,0
146105,1
146106,0
146107,0
146108,1
146109,1
146110,1
146111,1
146112,0
146113,1
146114,1
146115,1
146116,1
146117,1
146118,0
146119,1
146120,1
146121,1
146122,1
146123,0
146124,1
146125,0
146126,0
146127,1
146130,1
146131,1
146128,1
146129,0
146132,0
146133,1
146134,1
146135,1
146136,1
146137,1
146138,0
146139,1
146140,0
146141,1
146142,1
146143,1
146144,1
146145,0
146146,1
146147,0
146148,0
146149,1
146150,0
146151,0
146152,1
146153,1
146154,1
146155,1
146156,1
146157,1
146159,1
146158,1
146160,0
146161,1
146162,0
146163,0
146164,0
146165,0
146166,1
146167,1
146168,0
146169,1
146170,1
146172,0
146171,0
146173,0
146174,1
146175,1
146176,1
146177,1
146178,1
146179,0
146180,0
146181,1
146182,0
146183,1
146184,1
146185,1
146186,0
146187,1
146188,0
146189,1
146190,1
146191,0
146192,1
146193,0
146194,1
146195,1
146196,1
146197,0
146198,1
146199,1
146200,0
146201,1
146202,1
146203,1
146204,1
146205,1
146206,1
146207,1
146208,1
146209,1
146210,1
146211,0
146212,0
146213,1
146214,1
146215,0
146216,0
146217,1
146218,1
146219,1
146220,1
146221,0
146222,1
146223,1
146224,1
146225,1
146227,1
146226,0
146228,0
146229,0
146230,1
146231,1
146232,0
146233,0
146234,1
146235,1
146236,1
146237,1
146238,0
146240,1
146239,0
146241,1
146242,1
146243,0
146244,0
146245,0
146246,1
146247,0
146248,1
146249,0
146250,1
146251,0
146253,1
146252,1
146254,0
146255,1
146256,1
146257,1
146258,0
146259,0
146260,1
146261,0
146262,1
146263,1
146264,1
146265,1
146266,1
146267,1
146268,0
146269,0
146270,1
146271,1
146272,1
146273,1
146274,1
146275,0
146276,0
146277,1
146278,1
146281,0
146279,1
146280,0
146282,1
146283,1
146284,1
146285,0
146286,1
146287,0
146288,0
146290,1
146289,1
146292,0
146293,1
146291,1
146294,1
146295,1
146296,1
146297,1
146298,1
146299,0
146300,1
146301,1
146302,0
146303,1
146304,0
146305,1
146308,1
146306,1
146307,1
146309,1
146310,0
146311,1
146312,0
146313,0
146314,1
146316,1
146315,1
146317,1
146318,0
146320,1
146321,1
146319,0
146322,1
146323,1
146324,1
146325,1
146326,1
146327,1
146328,1
146329,1
146330,1
146331,0
146332,1
146333,0
146334,0
146335,1
146336,0
146337,0
146338,0
146339,1
146340,1
146341,1
146342,0
146343,1
146344,1
146345,1
146346,1
146348,0
146347,0
146349,0
146350,0
146351,1
146352,0
146353,1
146354,1
146355,0
146356,0
146357,0
146358,1
146359,1
146360,1
146363,1
146361,1
146362,1
146364,0
146365,1
146366,1
146367,1
146368,1
146369,1
146370,1
146371,1
146372,0
146373,0
146374,1
146375,1
146376,1
146377,1
146378,1
146379,1
146380,1
146381,0
146382,0
146383,1
146384,1
146385,0
146386,0
146387,0
146388,1
146389,0
146390,1
146391,1
146392,0
146393,0
146394,0
146395,0
146396,0
146397,1
146398,1
146399,0
146400,1
146401,0
146402,1
146403,0
146404,1
146405,0
146406,0
146407,0
146408,1
146409,0
146410,1
146411,1
146412,1
146413,0
146414,1
146415,1
146416,1
146417,0
146418,0
146419,0
146420,1
146421,0
146422,0
146423,0
146424,1
146425,1
146426,1
146427,0
146428,1
146429,1
146431,0
146430,1
146432,1
146433,1
146434,1
146435,1
146436,0
146437,0
146438,0
146444,1
146442,0
146443,0
146440,0
146439,0
146441,0
146445,1
146446,1
146447,0
146448,1
146449,1
146450,0
146451,1
146452,0
146453,1
146454,1
146455,1
146457,1
146456,1
146458,1
146459,1
146460,1
146461,1
146462,0
146463,1
146464,0
146465,1
146466,1
146467,0
146469,1
146468,0
146470,1
146471,0
146472,0
146473,0
146474,1
146475,1
146476,1
146477,1
146478,0
146479,1
146480,1
146481,1
146482,0
146484,1
146483,0
146485,0
146486,1
146487,0
146488,1
146489,1
146490,1
146491,1
146492,0
146493,1
146494,0
146495,1
146496,1
146497,1
146498,0
146499,0
146500,1
146501,0
146502,1
146503,1
146504,0
146505,0
146506,0
146507,1
146509,1
146510,1
146508,1
146511,0
146512,1
146513,0
146514,1
146515,1
146516,0
146517,1
146518,1
146519,0
146521,0
146520,0
146522,1
146526,1
146525,0
146523,1
146524,1
146527,0
146528,1
146529,1
146530,1
146532,0
146531,0
146534,0
146535,1
146533,1
146536,1
146537,0
146538,0
146539,0
146540,1
146541,1
146542,1
146543,0
146544,1
146545,0
146546,0
146547,1
146548,1
146549,1
146550,1
146554,1
146553,1
146552,0
146551,1
146555,1
146556,0
146557,1
146558,0
146559,0
146560,0
146561,1
146562,0
146563,1
146566,1
146565,1
146564,1
146567,1
146568,1
146569,0
146570,1
146571,0
146572,1
146573,0
146574,0
146575,1
146576,0
146578,0
146577,0
146579,0
146580,1
146581,1
146582,0
146583,0
146584,0
146585,0
146586,1
146587,1
146588,0
146589,1
146593,1
146592,1
146591,1
146590,1
146594,0
146595,1
146596,1
146597,0
146598,1
146599,1
146600,1
146601,1
146602,1
146603,1
146604,0
146605,1
146606,0
146607,1
146608,1
146609,1
146610,0
146611,0
146612,0
146613,0
146614,0
146615,1
146616,0
146619,1
146618,1
146617,1
146620,0
146621,0
146622,0
146623,1
146624,1
146625,1
146626,0
146627,1
146628,1
146629,1
146630,0
146631,1
146632,1
146633,0
146634,1
146635,1
146636,1
146637,1
146638,0
146639,0
146640,1
146641,1
146642,1
146643,0
146646,1
146647,0
146644,0
146645,0
146649,1
146650,1
146648,1
146654,1
146653,1
146652,1
146651,0
146655,0
146656,1
146657,1
146658,0
146659,1
146660,1
146661,0
146662,1
146663,1
146665,1
146664,1
146666,1
146667,0
146668,0
146669,0
146670,1
146671,0
146672,0
146673,1
146674,1
146675,0
146677,1
146676,1
146678,1
146679,1
146680,0
146681,1
146682,1
146683,0
146684,1
146685,1
146686,1
146687,0
146688,0
146689,0
146690,1
146692,0
146691,0
146693,1
146694,0
146695,0
146696,1
146697,0
146698,1
146699,1
146700,1
146701,1
146704,1
146702,0
146703,1
146705,0
146706,0
146707,0
146708,1
146709,1
146710,0
146711,0
146712,1
146713,1
146714,0
146715,0
146716,1
146717,0
146718,1
146719,1
146724,0
146723,1
146720,1
146721,1
146722,1
146725,0
146726,1
146727,1
146728,0
146729,1
146732,1
146730,1
146731,0
146735,0
146733,0
146734,1
146736,1
146737,1
146738,1
146739,1
146740,0
146741,1
146742,0
146743,1
146744,1
146745,0
146746,0
146747,0
146748,1
146749,1
146750,1
146751,1
146752,1
146753,1
146754,1
146755,1
146756,0
146757,0
146758,0
146759,1
146762,1
146760,1
146761,1
146763,0
146764,0
146765,1
146766,0
146767,1
146768,0
146769,1
146770,0
146771,0
146772,0
146773,1
146774,0
146775,0
146776,0
146777,1
146778,1
146779,1
146780,1
146781,0
146782,0
146783,1
146784,0
146785,1
146786,0
146787,1
146788,0
146789,1
146790,1
146791,1
146792,1
146793,1
146794,1
146795,1
146796,0
146797,0
146798,1
146799,1
146800,0
146801,1
146802,0
146803,0
146804,1
146805,1
146806,1
146807,1
146808,1
146809,0
146810,1
146811,1
146812,0
146813,1
146815,0
146814,1
146816,1
146817,0
146818,1
146819,0
146820,1
146821,1
146822,0
146823,1
146824,1
146825,0
146826,1
146827,1
146831,0
146830,1
146828,1
146829,1
146832,1
146833,1
146834,1
146835,1
146836,0
146837,1
146838,0
146839,0
146840,1
146843,0
146841,0
146842,1
146844,0
146845,1
146846,1
146847,0
146848,0
146849,1
146850,1
146851,1
146854,0
146853,1
146852,0
146855,0
146856,1
146857,0
146858,1
146859,1
146860,1
146861,1
146862,1
146863,0
146864,1
146865,1
146866,1
146867,0
146870,1
146871,1
146868,0
146869,0
146872,0
146873,0
146874,1
146875,1
146876,1
146877,1
146878,1
146879,1
146880,1
146881,1
146882,1
146885,0
146883,1
146884,1
146886,0
146887,0
146888,1
146889,0
146890,1
146891,1
146892,0
146893,1
146894,1
146895,1
146897,1
146896,1
146898,0
146899,0
146900,1
146901,1
146902,0
146903,0
146904,0
146905,1
146906,0
146907,0
146908,1
146909,0
146910,1
146911,1
146912,1
146913,1
146914,1
146915,0
146916,1
146917,1
146918,1
146919,1
146920,1
146921,1
146922,0
146924,1
146923,1
146925,0
146926,1
146927,1
146928,1
146929,0
146930,1
146931,1
146932,1
146933,0
146934,0
146935,1
146938,1
146937,1
146936,1
146939,1
146940,1
146941,0
146942,1
146943,0
146944,1
146945,0
146946,1
146947,0
146948,1
146950,1
146949,1
146953,1
146951,1
146952,0
146954,1
146955,1
146956,1
146957,1
146958,1
146959,0
146960,1
146963,1
146961,1
146962,1
146965,1
146964,0
146966,0
146967,0
146968,1
146969,1
146970,1
146971,1
146972,1
146973,0
146974,1
146975,0
146977,1
146976,0
146978,0
146979,0
146980,0
146981,1
146982,0
146983,1
146984,1
146985,1
146986,1
146987,1
146988,0
146989,0
146990,0
146991,1
146996,0
146995,1
146992,1
146993,1
146994,0
146997,0
146998,1
146999,1
147000,0
147001,1
147002,1
147003,1
147004,0
147006,1
147005,1
147007,0
147008,0
147009,1
147010,1
147011,1
147012,0
147013,1
147014,1
147015,0
147016,1
147018,1
147017,1
147020,1
147019,0
147021,1
147022,0
147023,1
147024,0
147025,0
147026,1
147027,1
147028,1
147029,1
147030,0
147031,0
147032,1
147034,0
147033,1
147035,0
147036,0
147037,1
147038,0
147039,1
147040,1
147041,1
147042,0
147043,1
147044,1
147045,0
147046,0
147049,0
147047,1
147048,1
147050,1
147051,1
147052,1
147053,1
147054,0
147055,0
147056,1
147057,1
147058,1
147059,0
147060,1
147063,1
147061,1
147062,1
147064,1
147065,0
147066,0
147067,0
147068,0
147069,1
147070,1
147071,1
147072,1
147073,1
147075,1
147074,0
147076,0
147077,1
147078,1
147079,1
147080,0
147081,1
147082,1
147083,0
147084,1
147085,1
147086,0
147087,0
147088,1
147089,1
147091,1
147090,1
147092,1
147093,1
147094,0
147095,1
147096,1
147097,1
147098,0
147099,1
147100,1
147101,1
147104,1
147103,1
147102,0
147105,1
147106,0
147107,0
147108,0
147109,1
147110,0
147111,1
147112,1
147113,1
147114,1
147115,1
147117,0
147116,1
147118,1
147119,1
147120,1
147121,0
147122,1
147123,0
147124,1
147125,1
147126,0
147129,1
147127,1
147128,1
147130,0
147131,0
147132,0
147133,1
147134,0
147135,1
147136,1
147137,0
147138,0
147139,0
147140,0
147141,0
147142,1
147143,1
147144,0
147145,1
147146,0
147147,0
147148,1
147149,1
147150,1
147151,0
147152,1
147153,0
147154,0
147155,0
147158,1
147157,0
147156,1
147159,0
147160,1
147161,1
147162,0
147163,0
147164,0
147165,1
147166,1
147167,1
147168,0
147170,1
147171,1
147169,1
147172,0
147173,1
147174,0
147175,1
147176,1
147177,1
147178,1
147179,1
147180,0
147181,1
147182,1
147183,1
147186,1
147184,1
147185,1
147187,1
147188,0
147189,1
147190,0
147191,1
147192,1
147194,1
147193,0
147195,0
147197,0
147196,1
147199,1
147200,0
147198,1
147201,1
147202,1
147203,1
147204,0
147205,0
147206,0
147207,0
147208,1
147209,1
147210,0
147211,1
147212,1
147213,0
147214,0
147215,0
147216,1
147217,1
147218,1
147219,0
147220,0
147221,1
147222,1
147223,0
147224,1
147225,1
147226,1
147229,0
147227,1
147228,1
147230,0
147231,1
147232,1
147233,1
147234,1
147235,1
147236,1
147237,1
147238,0
147241,1
147242,0
147240,0
147239,1
147243,0
147244,1
147245,1
147246,0
147247,1
147248,1
147249,1
147250,0
147251,1
147252,0
147253,0
147255,0
147254,0
147256,0
147257,0
147258,1
147259,0
147260,0
147261,0
147262,1
147263,1
147264,1
147265,0
147266,1
147268,0
147267,1
147269,0
147270,1
147271,1
147272,1
147273,0
147274,1
147275,1
147276,1
147277,0
147278,0
147279,1
147280,0
147282,1
147281,0
147283,0
147284,0
147285,0
147286,0
147287,1
147288,1
147289,0
147290,0
147291,1
147292,0
147295,1
147297,1
147296,1
147294,0
147293,1
147298,1
147299,1
147300,0
147301,0
147302,1
147303,1
147304,1
147305,1
147306,1
147307,1
147308,1
147309,0
147312,1
147310,1
147311,0
147313,1
147314,1
147315,1
147316,1
147317,1
147318,0
147319,1
147320,1
147321,0
147323,1
147324,1
147322,0
147325,1
147326,1
147327,0
147328,1
147329,1
147330,0
147331,0
147332,0
147333,1
147334,1
147336,1
147335,1
147337,0
147338,1
147339,1
147340,1
147341,0
147342,0
147343,0
147344,0
147345,0
147346,0
147347,0
147348,0
147349,1
147350,1
147351,1
147353,1
147352,1
147354,1
147355,1
147356,1
147357,1
147358,1
147359,0
147360,1
147361,0
147362,0
147363,0
147366,0
147365,0
147364,1
147367,1
147368,1
147369,1
147370,0
147371,0
147372,0
147373,1
147374,1
147375,0
147376,1
147377,0
147379,0
147378,0
147380,1
147381,1
147382,1
147383,1
147384,0
147385,0
147386,0
147387,1
147388,1
147389,0
147391,0
147390,1
147392,0
147393,0
147394,1
147395,0
147396,0
147397,1
147398,0
147399,1
147400,1
147402,0
147401,1
147403,1
147404,1
147405,1
147406,1
147407,1
147408,1
147409,1
147410,0
147411,0
147412,1
147413,0
147415,0
147414,0
147417,1
147418,0
147416,1
147419,0
147420,0
147421,0
147422,0
147423,1
147424,1
147425,1
147426,1
147427,1
147428,1
147429,0
147430,1
147431,1
147432,1
147433,1
147434,1
147435,0
147436,1
147437,0
147438,1
147439,1
147440,1
147441,1
147442,1
147443,1
147444,0
147445,1
147448,1
147446,1
147447,1
147449,1
147450,0
147451,0
147452,0
147453,0
147454,0
147455,0
147456,0
147457,1
147459,1
147458,1
147461,1
147460,0
147462,1
147463,0
147464,1
147465,1
147466,0
147467,0
147468,1
147469,1
147470,1
147475,1
147474,1
147473,1
147472,0
147471,1
147476,0
147477,1
147478,1
147479,0
147480,0
147481,0
147482,0
147483,0
147484,0
147485,0
147487,0
147486,1
147488,1
147489,1
147490,0
147491,1
147492,1
147493,1
147494,0
147495,0
147496,0
147497,1
147498,0
147499,0
147500,0
147501,0
147502,0
147503,0
147504,1
147505,0
147506,0
147507,1
147508,0
147509,1
147511,1
147512,1
147510,1
147513,0
147514,1
147515,1
147516,1
147517,1
147518,1
147519,1
147524,1
147520,1
147521,0
147522,1
147523,0
147526,0
147527,0
147525,1
147528,1
147531,1
147530,0
147529,1
147532,1
147533,1
147534,1
147535,0
147536,1
147537,1
147538,1
147539,0
147540,0
147541,1
147543,0
147544,1
147542,0
147545,1
147546,0
147547,1
147548,0
147549,1
147550,1
147551,1
147552,0
147556,1
147553,1
147554,0
147555,1
147558,0
147557,0
147559,0
147560,0
147561,1
147562,0
147563,1
147564,0
147565,0
147566,1
147567,1
147568,0
147569,0
147570,0
147571,1
147572,1
147573,1
147574,0
147575,1
147576,1
147577,1
147578,0
147579,1
147580,0
147581,1
147582,1
147583,1
147585,1
147584,0
147586,1
147587,1
147588,0
147589,1
147590,1
147591,1
147592,1
147593,1
147594,1
147595,0
147596,0
147599,0
147598,1
147597,1
147600,1
147601,1
147602,0
147603,0
147604,0
147605,0
147606,0
147607,1
147608,0
147609,0
147610,0
147612,1
147611,0
147613,1
147614,1
147615,1
147616,1
147617,1
147618,0
147619,0
147620,1
147621,1
147622,0
147624,0
147623,1
147625,1
147626,1
147627,1
147628,1
147629,1
147630,0
147631,1
147632,0
147633,0
147634,0
147635,0
147636,1
147637,1
147638,1
147640,1
147639,1
147641,0
147642,1
147643,1
147644,1
147645,1
147646,1
147647,1
147648,1
147649,0
147650,1
147651,1
147652,1
147653,1
147654,0
147655,1
147656,1
147657,1
147658,1
147659,1
147660,0
147661,1
147662,1
147663,1
147664,1
147665,1
147666,0
147670,0
147669,1
147667,1
147668,1
147671,0
147672,1
147673,1
147674,1
147675,1
147676,0
147677,1
147681,1
147678,1
147679,0
147680,0
147683,1
147682,1
147684,1
147685,0
147686,1
147687,0
147688,0
147689,1
147690,1
147691,1
147692,1
147693,1
147695,0
147694,0
147696,1
147697,1
147698,1
147699,1
147700,1
147701,1
147702,0
147703,0
147704,1
147705,0
147706,0
147707,1
147708,1
147709,0
147710,1
147711,1
147712,1
147713,1
147714,1
147715,1
147716,1
147717,0
147718,0
147719,0
147720,0
147726,1
147725,1
147724,1
147721,1
147722,1
147723,0
147727,1
147728,0
147729,1
147730,0
147731,0
147732,1
147733,1
147734,1
147735,0
147736,0
147737,1
147738,1
147739,0
147740,1
147741,0
147742,0
147743,0
147744,0
147745,1
147746,0
147747,0
147750,1
147749,1
147748,0
147751,1
147752,0
147753,1
147754,0
147755,1
147756,1
147757,1
147758,0
147759,1
147760,1
147761,0
147765,1
147764,1
147763,1
147762,0
147766,0
147767,1
147768,1
147769,1
147770,0
147771,1
147772,0
147773,1
147774,1
147775,1
147778,0
147776,0
147777,1
147779,0
147780,1
147781,1
147782,0
147783,0
147784,1
147785,1
147786,1
147787,0
147788,1
147790,1
147791,1
147789,1
147792,1
147793,0
147794,1
147795,1
147796,1
147797,1
147798,1
147799,0
147800,0
147804,1
147803,1
147802,1
147801,1
147805,0
147806,0
147807,1
147808,1
147809,1
147810,0
147811,1
147812,1
147813,1
147814,0
147817,1
147815,1
147816,0
147818,1
147819,1
147820,0
147821,0
147822,1
147823,1
147824,1
147826,0
147825,1
147828,1
147829,1
147827,0
147830,0
147831,1
147832,1
147833,1
147834,1
147835,1
147840,1
147836,0
147837,1
147838,1
147839,1
147843,1
147842,1
147841,1
147844,1
147845,1
147846,1
147847,0
147848,1
147850,0
147849,1
147853,0
147854,1
147851,1
147852,1
147857,1
147858,1
147855,0
147856,0
147859,1
147860,1
147861,0
147862,0
147863,1
147864,1
147865,0
147866,0
147867,1
147869,1
147870,0
147868,1
147871,0
147872,0
147873,1
147874,0
147875,1
147876,1
147877,1
147878,1
147879,1
147880,1
147881,0
147882,1
147885,1
147884,0
147883,1
147886,1
147887,0
147888,0
147889,1
147890,1
147891,1
147892,1
147893,1
147894,1
147895,0
147899,1
147898,1
147896,0
147897,0
147900,0
147901,1
147902,0
147903,1
147904,0
147905,1
147906,0
147907,1
147908,1
147909,0
147910,1
147911,1
147914,1
147912,0
147913,1
147915,1
147916,0
147917,0
147918,1
147919,1
147920,0
147921,1
147922,0
147923,1
147924,1
147925,1
